x__0,x__1,x__2,x__3,x__4,x__5,x__6,x__7,x__8,x__9,y__0,y__1,y__2,y__3,y__4,y__5,y__6,y__7,y__8,y__9
0.2714071274014991,0.2712738424275072,0.3044662925433109,0.9367088453925879,0.9921811656851912,0.5584166518935411,0.2319777786929531,0.009740432006755118,0.07999738469473949,0.2979799333519656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6427744234012139,0.6263612734008412,0.8533313355359178,0.8210515572515622,0.3526105532351125,0.6738182745198503,0.44433014119937575,0.7282081676302739,0.18427065688683208,0.9765140122453764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.02283737579738543,0.6176379684542539,0.35246542726456365,0.8007490303655258,0.14365024983094443,0.8909139387085524,0.003219766038458416,0.7352095396343693,0.7034651884420694,0.5073475345696545,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.17448829397976162,0.3821526671081694,0.4466529279603575,0.21257764778625954,0.16098479629362938,0.8424463166035788,0.5495991701200268,0.2707940270988064,0.6254198510759448,0.6329558472793181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.13606264023076642,0.5846011404380272,0.5843884386454677,0.11104510464868445,0.30079634581308146,0.8631921120828582,0.5790415377626313,0.2230859551365949,0.3935262397202577,0.45839381538332935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7082668420035294,0.860743805522714,0.08744274131549556,0.04666225543471203,0.44153351646833017,0.019986901923670697,0.15431251734960028,0.10622172571004096,0.08851166288343737,0.6253155892558695,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09546949382892911,0.5666602837802103,0.9661479007228657,0.14046790424207745,0.7589764114816624,0.5842024471364031,0.17020233674850205,0.9498483937839169,0.7367016044683137,0.3794224613562851,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8884013573011442,0.10413650159338039,0.8337186834543182,0.8424520814650097,0.11600390578376318,0.9153649649531506,0.7840246146321557,0.9146228941854078,0.28152872045980715,0.7383984161083313,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7796939904150217,0.3482968526250293,0.03502745863079937,0.014195704645138085,0.5066095897033329,0.548007980651612,0.12500202260471083,0.6309464565332288,0.05211084885433437,0.4780793290595017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5106230637242095,0.20353801170300234,0.04751518335406468,0.9030290147007535,0.8524422236254283,0.588126728355813,0.02935766134346207,0.5253325739805441,0.9629848958135807,0.7670441352336475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.6885186447486086,0.039582572376439584,0.5783412658238299,0.2326734771059491,0.9865162424356801,0.010944680227551906,0.22274583106577506,0.8799664476587326,0.1201026262886079,0.30005634653376356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.3064038403701258,0.8816443746322484,0.6962263020695751,0.9339353339420661,0.1919964054637332,0.08826818433861705,0.34325543490668076,0.7661268535804806,0.6191017415631045,0.9351177453395935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.7128644170149545,0.08189928596901763,0.315096181659708,0.20371201868692346,0.2677116926943529,0.6665321224239749,0.44365842588803495,0.756580657549281,0.015932688151163554,0.9087650740088764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.16227619701858487,0.7426573753325866,0.8443751756599319,0.0421705233560985,0.5423614937179445,0.9750454451924563,0.007314369701852064,0.49717385367110556,0.42529161265798765,0.38150735315019924,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.19439653631959297,0.1803737447036915,0.2659590114161918,0.21751675719646713,0.293925496938217,0.901831454855516,0.9490136086338249,0.2598170141423374,0.027523455971926958,0.2661253902378752,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.8565785253001755,0.17603819111339802,0.6619868831036443,0.09284606367286374,0.352414474783069,0.1695091634057886,0.6164386829166258,0.37025879482828083,0.7738326762725274,0.5181851926338371,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4037689637306754,0.021491270261837836,0.8386213804580249,0.03906457323396573,0.4989125326024152,0.9878447581037548,0.7905957927872481,0.3555243316405984,0.9298378427031077,0.2582334933856566,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5815370564001494,0.5753243090098054,0.7209566745213453,0.2885811741189096,0.3976643783134699,0.3245439988176517,0.9187413314442879,0.7379356636376829,0.33990155527945165,0.7738113880136586,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.6177306131170569,0.24689300182847895,0.4990975465229328,0.09761471696650026,0.2114132283376351,0.07702294920125496,0.08074770881937487,0.6154898911200052,0.8298921754947634,0.8346697649547872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2191634918963914,0.947761185014284,0.3349809602398315,0.6913596246051911,0.5955254753911792,0.47616401571150135,0.689458402566906,0.890860987546456,0.6959495624354389,0.5091182536472858,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8614198909081172,0.7460591506828721,0.3744207122095088,0.9789962115393638,0.40341452832790037,0.0395805240017556,0.9636301269340114,0.9426504752151705,0.535345477751506,0.75037212655502,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6960147013863047,0.09863512831919297,0.7956664210220213,0.6279255481324164,0.9653741935661866,0.47914034525307303,0.277834972285649,0.7697017462962474,0.5529542020355223,0.8725543162310322,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.042757306216758995,0.6844387548394305,0.9097174950780693,0.18235298310443593,0.09076364162856998,0.49062416414572907,0.6533942884907341,0.6313515395576006,0.5296605906285945,0.3388423518250362,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7105544146576654,0.9881550997945222,0.5063138756130778,0.3954801509658137,0.9688634828218319,0.17748842244875096,0.5626763584758638,0.8395624700749507,0.7904596528889533,0.7478112250786143,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6814915841846392,0.44987405365861666,0.9658446154382745,0.001575591326405612,0.42353639758652806,0.4506381662228802,0.7179567560555986,0.2874546260503029,0.19780801828885142,0.4478983170479699,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6361364849988524,0.5286623377103331,0.8747756490526003,0.47276920185052607,0.20509876923570625,0.6420895702130868,0.3894312456926753,0.025001041497206944,0.40104496395278955,0.11075542696317531,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.639351777543929,0.9033422975667047,0.7327636672347796,0.9573912266114621,0.1430056463843522,0.8355117731058258,0.7635001894391761,0.2402311178210117,0.47358113405777336,0.17297356881191728,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30929610354300596,0.5244188595922981,0.38854290831465566,0.3891243977495136,0.7111234946422209,0.6771278044141373,0.11608373789604276,0.5706315338285317,0.7776257629673273,0.03220414005285133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7469939295819314,0.02041709802064884,0.42808882435761175,0.382164032916534,0.020302281628415297,0.07441279458553207,0.6700913636449005,0.26716906808167573,0.5191070269129121,0.162778875936611,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6156763619013749,0.935044509272691,0.7526290606948784,0.3667059962925261,0.9578907143150431,0.3502151400427085,0.2783991401935043,0.4221676158325408,0.9850261272732698,0.38702419400521193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2908471597716583,0.5429514053012772,0.6363188279620077,0.7586881655193181,0.709494223134147,0.6727069652099205,0.41180846284643857,0.4382616515311293,0.9814769678044774,0.4943948509043704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7607918053454579,0.35917311379194616,0.01131982413363064,0.39147427769598564,0.5218850656991717,0.3989736429043549,0.20976700381786173,0.16131361030069025,0.0496589469883586,0.7061637274373277,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5276647344948859,0.8158883950948147,0.8635236543774489,0.7525635544241283,0.7942515488320433,0.9029074015144245,0.9139271598737145,0.8201306752374626,0.8959102913646929,0.34815008633103683,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.9965018829368941,0.893033796561665,0.8128654409586631,0.8493312547502089,0.7464203182296857,0.574259879404607,0.5180927188838393,0.9311741353278495,0.2868493669877876,0.6448342600520215,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.933979215570715,0.2655042715537561,0.15676374485493738,0.3105712827499252,0.4419040752802782,0.5075438740455,0.23328181530447667,0.24188332511016208,0.14650786963480578,0.47078611305461415,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14166283162658433,0.3526621063011698,0.17235865984634602,0.6330501306274571,0.6201386443340501,0.22971959945199905,0.9992197922174559,0.28429790462025173,0.9067307299720415,0.29971050459885507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5614066692853271,0.5900855830341444,0.5783523991368582,0.338599331905177,0.7908523781702221,0.6228040858037285,0.5606572063711653,0.48196187494460396,0.28327566769479895,0.4079098308248724,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7345583962488971,0.7098618486902835,0.994947347079958,0.7278843309085786,0.9919035508352911,0.3281985044044179,0.2767996441530134,0.9971473990007416,0.42578446208653153,0.5799984647535773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8688189740468952,0.12502761713288535,0.11912111998996588,0.46685170498390327,0.20033399143491204,0.061669927528439805,0.7122841682996377,0.5506853795277624,0.45458984902906685,0.63870329106082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3053412368270835,0.39597152247723566,0.33498398582513866,0.6441407311118317,0.4584630560519902,0.5782336912442922,0.5490765625943381,0.5684966361238643,0.04538363642819532,0.7801751399623627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.9086933147043204,0.06956216711372942,0.7425377253735311,0.5710625431232216,0.740754286328853,0.01610666196185917,0.034953040472284536,0.5448574939909481,0.5541019495469627,0.1051615813705592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7763126784964582,0.09803187915509615,0.8925029884826828,0.7964861649061885,0.7237582024178286,0.8561590694051004,0.2917808071061342,0.6115756283684581,0.022282574001272093,0.7506751558005094,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1816107834251488,0.0501604505270562,0.7604741857872757,0.06100091144137976,0.6432320300428133,0.9597287829054704,0.540380251642006,0.5479864279783223,0.7604814116611244,0.7433208431913199,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.49981433222029803,0.0518269679574882,0.98456796908145,0.7282634336929915,0.4779268176270749,0.6675081389657703,0.2511184268484714,0.23278217308579163,0.03889966423343694,0.3969826530864494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5658235476186207,0.1017969122486625,0.18511394924938862,0.38865564630463945,0.0003019659653311635,0.8095996038291139,0.16153041942216673,0.9065699701329506,0.5701226086291395,0.31076176627928986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0714462111994888,0.6299496703511579,0.05894320868109182,0.33340108234638755,0.9978474609578747,0.8288129462995879,0.7099903293431807,0.584021950425473,0.6187170791969169,0.7447861130439375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8764309301351014,0.09832977415544719,0.8955581314382627,0.9760808825516096,0.582891873248086,0.3310327661592717,0.05234382974689322,0.34412342608953683,0.03582548258108398,0.6775667406823476,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5948718911702154,0.7311087607466942,0.8694835580979758,0.31517230139981245,0.7499459038681279,0.7393938698029948,0.5583739218971439,0.0625497981954497,0.8648408274782186,0.5504323888267655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4650011205786172,0.8524643657847613,0.11603804681899643,0.03408094740885226,0.6654300446005499,0.7158114983034913,0.5296410416632649,0.5582504414926782,0.7718178843409551,0.8252190779959729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6481382736504786,0.7328863191865775,0.5089047890081481,0.1653005242990655,0.7998257313431545,0.04761921370970035,0.16844256292626336,0.5710300431908316,0.36739784897104155,0.8885574268140435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3004339972736412,0.49154922878847485,0.18888453863847077,0.84283963635819,0.36079384552405336,0.7169461760799077,0.7356430755099117,0.44978743127763177,0.11492011293917992,0.9646599413904856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03649809575481755,0.8258756025298233,0.15769532907818518,0.4296650548464991,0.44411144179597295,0.42488537345771293,0.5890625473396627,0.676213683595336,0.6778363696906136,0.06607613899604181,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3709294973778481,0.1895610310783009,0.9680441998202619,0.540331571905146,0.9897945215861264,0.21040887439226696,0.6852690568103548,0.5204720350366225,0.3297492552509166,0.1906958598470504,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6044659495300279,0.8894851270917205,0.49374785740586746,0.5171486796382981,0.9453912976329191,0.25914482592980426,0.35265236044822024,0.882395054142121,0.07987256407565213,0.03686948355007269,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6631936220429567,0.48166333816502405,0.9066956491415693,0.5696347839131861,0.278123051647689,0.6624602577064991,0.4445154593791215,0.6280279485735656,0.19720900454939916,0.0638361471635086,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9098314589412827,0.8426789189868147,0.15048170535008465,0.10670903875348259,0.828128767046677,0.7085411846569587,0.44866310665713416,0.8485162478887147,0.8171026323076706,0.8235339121506197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9140067545751549,0.8092085066828217,0.002024982570749345,0.6399716041931308,0.0943733124807219,0.8945365199122024,0.8235449776650753,0.606416501210906,0.4371942295502812,0.6872668466444728,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2964934762947504,0.6890756430836655,0.9618916331918782,0.03816785118250332,0.39041973885085113,0.8060292752110308,0.1798645726912963,0.35152444460769217,0.8171119145166138,0.5715091146991047,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2624909765072475,0.40061164380960346,0.36457536468373963,0.5093888795423406,0.9930052228265626,0.24805882366195786,0.32279089791221016,0.8905841590809261,0.4875346122717755,0.6460731397258438,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.8673969873586239,0.1006938219798934,0.1775040673581283,0.14195093916798196,0.1769355897664845,0.06265685736092486,0.23670517730630503,0.9162175627234704,0.8994292073715685,0.6862531855169725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.5156915521388968,0.7461295247530481,0.956054207342151,0.28265224899127717,0.7305468357963848,0.1270621393001109,0.381110641330762,0.5260478190723006,0.627329439105747,0.20713090373850762,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4113911899100742,0.16699401342700482,0.3621523855858424,0.803968326663388,0.23991581610459622,0.32917836429840797,0.6017538749189764,0.18998693554256574,0.8818140841143315,0.32457287333379026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.30135756113031376,0.31951307074393165,0.4538736501608023,0.44945665065395946,0.40488149114321936,0.4149130893206616,0.19444172437049323,0.06507436102395436,0.8651720609197809,0.8349162280905529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7438692109342293,0.48539748413102213,0.9631949562355834,0.12976080612630148,0.05133772299001882,0.9271940880033527,0.5429798570665024,0.5412524585513208,0.516479310512857,0.7169378847352667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6629810346680792,0.741534043130396,0.5136843666924792,0.7880243176784787,0.6634906199411938,0.8319501703481711,0.7744906550550044,0.12788897015481193,0.44469727432215633,0.6716634703547752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7148333361969441,0.4438397876465614,0.593172799347074,0.8850443014446998,0.22061923106531112,0.2684421880906317,0.303656743910211,0.14774510821988307,0.5986343236590567,0.5843743586347697,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9863934345859274,0.5295588753350193,0.23712027600488017,0.10417946709159787,0.5966331938624061,0.14277056690191237,0.1328569915549097,0.46481454504475184,0.811610189350574,0.29222689652327016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2712384707114617,0.051102863093520856,0.9644621605431472,0.8003434206699273,0.5265782006104961,0.07548959471836714,0.9477064524308318,0.604532515560856,0.7085626315875441,0.6667335273357621,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5566775333120237,0.41054828111585273,0.7634384360563472,0.0894646609814288,0.27299060849715795,0.5623092233617313,0.45861927378417044,0.503278438939032,0.5644241831839141,0.10855848350828223,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16969781217641833,0.004551740368640922,0.6658372971713732,0.6417208705063965,0.019585448191898225,0.1931251855926992,0.3271638685807481,0.7941415760920417,0.7445213368091314,0.1843628184905033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.4563806836984907,0.5811293515695928,0.7929434054367497,0.18535840592689823,0.20580277649419598,0.7694899230558467,0.6947742865789166,0.30450468637162176,0.24585661958596905,0.4466961411054896,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03484918819293137,0.6239587223976627,0.787585139988603,0.21367124821424577,0.8810174942719108,0.8462741589572059,0.054715479122421806,0.7584233399676001,0.7789442404197504,0.5950924687582319,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.22644630112857134,0.4798816445952081,0.9507932591429836,0.6042061108201509,0.9610414465833517,0.8172224152071422,0.5988989600332142,0.8204170183438781,0.4710827697086376,0.13965359450802461,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5499767526543545,0.19937050178843507,0.3069599728871585,0.0865691162463943,0.5248816335543435,0.7730554375298044,0.9987941265098947,0.7577731068144354,0.7159488299542588,0.7622511205043558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.23228747039638908,0.6143935637698142,0.912083837478819,0.6588187499535654,0.3862601599902834,0.7302084378995768,0.8816779530410341,0.42371868585419237,0.22626087107308002,0.3479144910801515,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.727792972066454,0.2044601776801367,0.21116082297575134,0.9616266566339979,0.04433750307535367,0.10235323336812907,0.8047941049676132,0.6609283141087557,0.8800499007782016,0.9283325142925197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18129009805481222,0.7354786061313532,0.26963214781146483,0.6722369283396263,0.05280574627973855,0.7668663014025959,0.2068710410278498,0.652693322488357,0.4576242194287008,0.6598374889416595,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.40553561957445683,0.023787249028558333,0.30355708187292163,0.2555027778560506,0.9981669015982775,0.045260656031293256,0.7707990067672691,0.13405567755037484,0.33069291184814675,0.7091549655329452,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.5605272752846329,0.032099393200010096,0.283618000639851,0.29775285259574646,0.6452105107859893,0.5122535888276182,0.45633309265512545,0.013550074248871113,0.4400391605532056,0.46146597937330713,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.14248100995402868,0.5636566662439986,0.14370915867512968,0.38259633847043883,0.12714254298500405,0.35826634291548887,0.08760839798979636,0.5655951055292084,0.5989236171480907,0.9414782427273901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.30791158779505456,0.11495848321487456,0.4043829977282012,0.7368402737025752,0.2369805800555984,0.954872840567876,0.25684367810785147,0.6413413741952058,0.10837348041397699,0.57874090581865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7687867943596501,0.5019976563534361,0.2833055264533533,0.5686734960735166,0.9921345867449559,0.26450381634405373,0.7422127029936737,0.5392442367800113,0.9873025275277376,0.27430154433430776,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.847618700872918,0.03040090230073944,0.9396647658414534,0.04963890959632744,0.3283485918271456,0.22606682328444405,0.2798520898853055,0.881619011105978,0.2107638762504921,0.5821257209942535,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6011797972351481,0.05868853672929053,0.7647678402145894,0.9664662835900907,0.5192123266273754,0.20001200575823075,0.30181748939641495,0.5755458292511889,0.9640278256016904,0.7479381828648257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28650254597958036,0.14089240705182593,0.7323930295438088,0.49186210112495776,0.321146475160037,0.8150984336459374,0.3094108331147394,0.763595066460208,0.7665483626901332,0.7883660116481833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2461298786733913,0.49112997293742455,0.8907554548069972,0.2833024780199228,0.0907022430970168,0.05551146992051714,0.6329284475853142,0.4861308770579764,0.7200473843907673,0.9302613897783182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5771452947086828,0.4259496723338374,0.882697950532658,0.6879956798304914,0.057119295420739125,0.2696098788535909,0.6073250326856178,0.22169824457000176,0.994844470643111,0.04888852516767639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8999538345224156,0.9362163823922148,0.384839301403506,0.3639506710434143,0.5761596569495355,0.24821745642105097,0.9942116577587014,0.6451423745907183,0.5153037213270387,0.2666577097136408,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5818489710637982,0.6079957030615148,0.7311567113770581,0.7271943767609923,0.7322334034218412,0.08618010009667654,0.4798511510119492,0.39083419364460104,0.7925598550775137,0.22507666598057252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.3179845008530704,0.28017729277151204,0.3157602916323028,0.9376273695311186,0.8846505044267063,0.9780087905552467,0.3494655456504894,0.44279355506858586,0.05232698841513872,0.6315359952192663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.448979607186189,0.36662586601836344,0.8745285447971491,0.9993560338886859,0.6792208375030351,0.747636379096482,0.6925081198509472,0.8047989525902269,0.5723369473256879,0.9463446638112997,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18899398930238398,0.6471410118094335,0.48152854152304514,0.3185451422406693,0.6925394966616879,0.04543192447125666,0.9046413952624106,0.794435813506507,0.15255244298542092,0.8874405409893101,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.34579812683506717,0.7268047037825865,0.04527226896849723,0.8104303007702985,0.7527264612902056,0.4078934100001792,0.3794765781588588,0.5051107553455231,0.11385230526441448,0.9807068493515471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5066247557605112,0.6202867923184936,0.5679843130964439,0.16809967563931572,0.7031867594149633,0.9590362790028932,0.993613522842696,0.43984085448551724,0.450934739101265,0.991363362047173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
